STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,GHG_AREA,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RD,,,2025-04-08T22:00:00,2025-04-08T23:00:00,2025-04-09T05:00:00-00:00,2025-04-09T06:00:00-00:00,199.8,250,,BIDPRICE,,
2025-04-08T23:00:00,2025-04-09T00:00:00,2025-04-09T06:00:00-00:00,2025-04-09T07:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RD,,,2025-04-08T23:00:00,2025-04-09T00:00:00,2025-04-09T06:00:00-00:00,2025-04-09T07:00:00-00:00,199.8,8.48,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-09T00:00:00,2025-04-08T07:00:00-00:00,2025-04-09T07:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RMD,,,2025-04-08T00:00:00,2025-04-09T00:00:00,2025-04-08T07:00:00-00:00,2025-04-09T07:00:00-00:00,,0.1,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-09T00:00:00,2025-04-08T07:00:00-00:00,2025-04-09T07:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RMU,,,2025-04-08T00:00:00,2025-04-09T00:00:00,2025-04-08T07:00:00-00:00,2025-04-09T07:00:00-00:00,,0.1,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RU,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,199.8,0,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RU,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,199.8,0.11,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RU,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,199.8,0,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RU,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,199.8,0.04,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RU,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,199.8,0,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T18:00:00,2025-04-08T12:00:00-00:00,2025-04-09T01:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RU,,,2025-04-08T05:00:00,2025-04-08T18:00:00,2025-04-08T12:00:00-00:00,2025-04-09T01:00:00-00:00,199.8,250,,BIDPRICE,,
2025-04-08T18:00:00,2025-04-08T23:00:00,2025-04-09T01:00:00-00:00,2025-04-09T06:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RU,,,2025-04-08T18:00:00,2025-04-08T23:00:00,2025-04-09T01:00:00-00:00,2025-04-09T06:00:00-00:00,199.8,0,,BIDPRICE,,
2025-04-08T23:00:00,2025-04-09T00:00:00,2025-04-09T06:00:00-00:00,2025-04-09T07:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,RU,,,2025-04-08T23:00:00,2025-04-09T00:00:00,2025-04-09T06:00:00-00:00,2025-04-09T07:00:00-00:00,199.8,250,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T04:00:00,2025-04-08T07:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,SR,,,2025-04-08T00:00:00,2025-04-08T04:00:00,2025-04-08T07:00:00-00:00,2025-04-08T11:00:00-00:00,199.8,250,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,SR,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,199.8,0.29,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-09T00:00:00,2025-04-08T12:00:00-00:00,2025-04-09T07:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,784654,121075,,,,,,,,SR,,,2025-04-08T05:00:00,2025-04-09T00:00:00,2025-04-08T12:00:00-00:00,2025-04-09T07:00:00-00:00,199.8,250,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,-8,-16.35,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,-7.85,-16.33,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,-0.01,-16.31,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,0,5,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,9.9,15,,BIDPRICE,,
2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T00:00:00,2025-04-08T01:00:00,2025-04-08T07:00:00-00:00,2025-04-08T08:00:00-00:00,10,15,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,-8,-16.35,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,-7.85,-16.33,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,-0.01,-16.31,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,0,33.36,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,9.9,43.36,,BIDPRICE,,
2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T01:00:00,2025-04-08T02:00:00,2025-04-08T08:00:00-00:00,2025-04-08T09:00:00-00:00,10,43.36,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,-8,-16.35,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,-7.85,-16.33,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,-0.01,-16.31,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,0,33.46,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,9.9,43.46,,BIDPRICE,,
2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T02:00:00,2025-04-08T03:00:00,2025-04-08T09:00:00-00:00,2025-04-08T10:00:00-00:00,10,43.46,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,-8,-16.35,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,-7.85,-16.33,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,-0.01,-16.31,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,0,32.43,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,9.9,42.43,,BIDPRICE,,
2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T03:00:00,2025-04-08T04:00:00,2025-04-08T10:00:00-00:00,2025-04-08T11:00:00-00:00,10,42.43,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,-8.5,-16.35,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,-8.35,-16.33,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,-0.01,-16.31,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,0,37.09,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,9.9,47.09,,BIDPRICE,,
2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T04:00:00,2025-04-08T05:00:00,2025-04-08T11:00:00-00:00,2025-04-08T12:00:00-00:00,10,47.09,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,-8.5,-16.35,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,-8.35,-16.33,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,-0.01,-16.31,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,0,37.92,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,9.9,47.92,,BIDPRICE,,
2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T05:00:00,2025-04-08T06:00:00,2025-04-08T12:00:00-00:00,2025-04-08T13:00:00-00:00,10,47.92,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,-8.5,-16.35,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,-8.35,-16.33,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,-0.01,-16.31,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,0,47.23,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,9.9,57.23,,BIDPRICE,,
2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T06:00:00,2025-04-08T07:00:00,2025-04-08T13:00:00-00:00,2025-04-08T14:00:00-00:00,10,57.23,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,-8.5,-16.35,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,-8.35,-16.33,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,-0.01,-16.31,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,0,5,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,9.9,15,,BIDPRICE,,
2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T07:00:00,2025-04-08T08:00:00,2025-04-08T14:00:00-00:00,2025-04-08T15:00:00-00:00,10,15,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,-8.5,-18.98,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,-8.35,-18.96,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,-0.01,-18.94,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,0,5,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,9.9,15,,BIDPRICE,,
2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T08:00:00,2025-04-08T09:00:00,2025-04-08T15:00:00-00:00,2025-04-08T16:00:00-00:00,10,15,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,-8.5,-23.84,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,-8.35,-23.82,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,-0.01,-23.8,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,0,5,,BIDPRICE,,
2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,2025-04-08 00:00:00.0,DAM,GENERATOR,187496,714255,,,,,,,,EN,,,2025-04-08T09:00:00,2025-04-08T10:00:00,2025-04-08T16:00:00-00:00,2025-04-08T17:00:00-00:00,9.9,15,,BIDPRICE,,
