interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-09-06T02:00:00-07:00,2024-09-06 09:00:00+00:00,2024-09-06T03:00:00-07:00,2024-09-06 10:00:00+00:00,0,0,0,0,0,0
2024-09-06T03:00:00-07:00,2024-09-06 10:00:00+00:00,2024-09-06T04:00:00-07:00,2024-09-06 11:00:00+00:00,0,0,0,0,0,0
2024-09-06T04:00:00-07:00,2024-09-06 11:00:00+00:00,2024-09-06T05:00:00-07:00,2024-09-06 12:00:00+00:00,0,0,0,0,0,0
2024-09-06T05:00:00-07:00,2024-09-06 12:00:00+00:00,2024-09-06T06:00:00-07:00,2024-09-06 13:00:00+00:00,1,7,0,0,1,7
2024-09-06T06:00:00-07:00,2024-09-06 13:00:00+00:00,2024-09-06T07:00:00-07:00,2024-09-06 14:00:00+00:00,0,0,0,0,0,0
2024-09-06T07:00:00-07:00,2024-09-06 14:00:00+00:00,2024-09-06T08:00:00-07:00,2024-09-06 15:00:00+00:00,0,0,12,46,12,46
2024-09-06T08:00:00-07:00,2024-09-06 15:00:00+00:00,2024-09-06T09:00:00-07:00,2024-09-06 16:00:00+00:00,0,0,66,192,66,192
2024-09-06T09:00:00-07:00,2024-09-06 16:00:00+00:00,2024-09-06T10:00:00-07:00,2024-09-06 17:00:00+00:00,0,0,95,165,95,165
2024-09-06T10:00:00-07:00,2024-09-06 17:00:00+00:00,2024-09-06T11:00:00-07:00,2024-09-06 18:00:00+00:00,2,0,101,163,103,163
2024-09-06T11:00:00-07:00,2024-09-06 18:00:00+00:00,2024-09-06T12:00:00-07:00,2024-09-06 19:00:00+00:00,0,0,111,286,111,286
2024-09-06T12:00:00-07:00,2024-09-06 19:00:00+00:00,2024-09-06T13:00:00-07:00,2024-09-06 20:00:00+00:00,0,0,67,69,67,69
2024-09-06T13:00:00-07:00,2024-09-06 20:00:00+00:00,2024-09-06T14:00:00-07:00,2024-09-06 21:00:00+00:00,3,0,174,349,177,349
2024-09-06T14:00:00-07:00,2024-09-06 21:00:00+00:00,2024-09-06T15:00:00-07:00,2024-09-06 22:00:00+00:00,13,20,225,354,238,374
2024-09-06T15:00:00-07:00,2024-09-06 22:00:00+00:00,2024-09-06T16:00:00-07:00,2024-09-06 23:00:00+00:00,9,15,243,385,252,400
2024-09-06T16:00:00-07:00,2024-09-06 23:00:00+00:00,2024-09-06T17:00:00-07:00,2024-09-07 00:00:00+00:00,8,5,81,115,89,120
2024-09-06T17:00:00-07:00,2024-09-07 00:00:00+00:00,2024-09-06T18:00:00-07:00,2024-09-07 01:00:00+00:00,8,9,31,62,39,71
