interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-05-05T19:00:00-07:00,2025-05-06 02:00:00+00:00,2025-05-05T20:00:00-07:00,2025-05-06 03:00:00+00:00,0.0,0.0,4.0,18.0,4.0,18.0
2025-05-05T20:00:00-07:00,2025-05-06 03:00:00+00:00,2025-05-05T21:00:00-07:00,2025-05-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05T21:00:00-07:00,2025-05-06 04:00:00+00:00,2025-05-05T22:00:00-07:00,2025-05-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05T22:00:00-07:00,2025-05-06 05:00:00+00:00,2025-05-05T23:00:00-07:00,2025-05-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05T23:00:00-07:00,2025-05-06 06:00:00+00:00,2025-05-06T00:00:00-07:00,2025-05-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06T00:00:00-07:00,2025-05-06 07:00:00+00:00,2025-05-06T01:00:00-07:00,2025-05-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06T01:00:00-07:00,2025-05-06 08:00:00+00:00,2025-05-06T02:00:00-07:00,2025-05-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06T02:00:00-07:00,2025-05-06 09:00:00+00:00,2025-05-06T03:00:00-07:00,2025-05-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06T03:00:00-07:00,2025-05-06 10:00:00+00:00,2025-05-06T04:00:00-07:00,2025-05-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06T04:00:00-07:00,2025-05-06 11:00:00+00:00,2025-05-06T05:00:00-07:00,2025-05-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06T05:00:00-07:00,2025-05-06 12:00:00+00:00,2025-05-06T06:00:00-07:00,2025-05-06 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06T06:00:00-07:00,2025-05-06 13:00:00+00:00,2025-05-06T07:00:00-07:00,2025-05-06 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06T07:00:00-07:00,2025-05-06 14:00:00+00:00,2025-05-06T08:00:00-07:00,2025-05-06 15:00:00+00:00,0.0,0.0,8.0,42.0,8.0,42.0
