interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-03-06T21:00:00-08:00,2025-03-07 05:00:00+00:00,2025-03-06T22:00:00-08:00,2025-03-07 06:00:00+00:00,0,0,0,0,0,0
2025-03-06T22:00:00-08:00,2025-03-07 06:00:00+00:00,2025-03-06T23:00:00-08:00,2025-03-07 07:00:00+00:00,0,0,0,0,0,0
2025-03-06T23:00:00-08:00,2025-03-07 07:00:00+00:00,2025-03-07T00:00:00-08:00,2025-03-07 08:00:00+00:00,0,0,0,0,0,0
2025-03-07T00:00:00-08:00,2025-03-07 08:00:00+00:00,2025-03-07T01:00:00-08:00,2025-03-07 09:00:00+00:00,0,0,0,0,0,0
2025-03-07T01:00:00-08:00,2025-03-07 09:00:00+00:00,2025-03-07T02:00:00-08:00,2025-03-07 10:00:00+00:00,0,0,0,0,0,0
2025-03-07T02:00:00-08:00,2025-03-07 10:00:00+00:00,2025-03-07T03:00:00-08:00,2025-03-07 11:00:00+00:00,0,0,0,0,0,0
2025-03-07T03:00:00-08:00,2025-03-07 11:00:00+00:00,2025-03-07T04:00:00-08:00,2025-03-07 12:00:00+00:00,0,0,0,0,0,0
2025-03-07T04:00:00-08:00,2025-03-07 12:00:00+00:00,2025-03-07T05:00:00-08:00,2025-03-07 13:00:00+00:00,0,0,0,0,0,0
2025-03-07T05:00:00-08:00,2025-03-07 13:00:00+00:00,2025-03-07T06:00:00-08:00,2025-03-07 14:00:00+00:00,0,0,0,0,0,0
2025-03-07T06:00:00-08:00,2025-03-07 14:00:00+00:00,2025-03-07T07:00:00-08:00,2025-03-07 15:00:00+00:00,0,0,0,0,0,0
2025-03-07T07:00:00-08:00,2025-03-07 15:00:00+00:00,2025-03-07T08:00:00-08:00,2025-03-07 16:00:00+00:00,0,0,6,31,6,31
2025-03-07T08:00:00-08:00,2025-03-07 16:00:00+00:00,2025-03-07T09:00:00-08:00,2025-03-07 17:00:00+00:00,0,0,51,120,51,120
2025-03-07T09:00:00-08:00,2025-03-07 17:00:00+00:00,2025-03-07T10:00:00-08:00,2025-03-07 18:00:00+00:00,89,135,1149,1721,1238,1856
2025-03-07T10:00:00-08:00,2025-03-07 18:00:00+00:00,2025-03-07T11:00:00-08:00,2025-03-07 19:00:00+00:00,119,215,1153,1251,1272,1466
2025-03-07T11:00:00-08:00,2025-03-07 19:00:00+00:00,2025-03-07T12:00:00-08:00,2025-03-07 20:00:00+00:00,214,195,1468,2376,1682,2571
